review_id,review_text,review_rating,review_title
197015664,"Mes cheveux deviennent merveilleux, souple et lustr¨¦e",5.0,"Mes cheveux deviennent merveilleux, souple et lustr¨¦e"
197015723,Que dire de cette marque sensationnelle! Je l'utilise depuis des ann¨¦es. Je suis une cliente vraiment fid¨¨le.,5.0,Que dire de cette marque sensationnelle! Je l'utilise depuis des ann¨¦es. Je suis une cliente vraiment fid¨¨le.
197015816,Jadore j'adore j'adore tres bon prix odeur agr¨¦able et efficace comme tout vos produit,5.0,Jadore j'adore j'adore tres bon prix odeur agr¨¦able et efficace comme tout vos produit
197015841,J'ai bien aimer l'odeur de ce shampoing. Mes cheveux sont rester brillant et doux tout le temps de maBouteille. ParContre un moment donner le fond de mon cuir chevelu s'est mis ¨¤ piquer,5.0,J'ai bien aimer l'odeur de ce shampoing. Mes cheveux sont rester brillant et doux tout le temps de maBouteille. ParContre un moment donner le fond de mon cuir chevelu s'est mis ¨¤ piquer
197015857,"Bravo a vous pour vos excellents produits , Fructis es ma marque pr¨¦f¨¦r¨¦ et je lutilse toujours , continuer de nous faire profiter de vos nouveaux produits . Bravo !",5.0,"Bravo a vous pour vos excellents produits , Fructis es ma marque pr¨¦f¨¦r¨¦ et je lutilse toujours , continuer de nous faire profiter de vos nouveaux produits . Bravo !"
197015880,Ma mere m'a fait essay¨¦ ce shampoing et je l'ai bien aimer. Je le trouve toutefois un peu cher pour mon petit budget,3.0,Ma mere m'a fait essay¨¦ ce shampoing et je l'ai bien aimer. Je le trouve toutefois un peu cher pour mon petit budget
197015970,Mes cheveux n'ont jamais etaient aussi lisse et soyeux. Bye bye les frisotis.Je me sens libre comme l'airMerci fructis,5.0,Mes cheveux n'ont jamais etaient aussi lisse et soyeux. Bye bye les frisotis.Je me sens libre comme l'airMerci fructis
197016004,"Le sleek and shine rend mon cheveux vraiment doux et brillant, j'adore.",4.0,"Le sleek and shine rend mon cheveux vraiment doux et brillant, j'adore."
197016091,J'ai beaucoup de cheveux qui sont gris et blancs et ce produit a r¨¦gl¨¦ un probl¨¨me. Ils sont tout simplement tr¨¨s soyeux.,5.0,J'ai beaucoup de cheveux qui sont gris et blancs et ce produit a r¨¦gl¨¦ un probl¨¨me. Ils sont tout simplement tr¨¨s soyeux.
197016203,"Tres bon produit mes cheveux sont beaucoup plus doux et ¨¦clatant avec ses produits, je le recommande..",5.0,"Tres bon produit mes cheveux sont beaucoup plus doux et ¨¦clatant avec ses produits, je le recommande.."
197016209,"Bon produit, belle odeur, il a fallu des ajustements afin d'utiliser la bonne quantit¨¦",4.0,"Bon produit, belle odeur, il a fallu des ajustements afin d'utiliser la bonne quantit¨¦"
197016265,Tr¨¨s satisfaite du produit qui a donn¨¦ une odeur et une brillance super,5.0,Tr¨¨s satisfaite du produit qui a donn¨¦ une odeur et une brillance super
197016326,depuis que j'utilise ce produit mes cheveux ont retrouver leur brillance ...merci beaucoup,4.0,depuis que j'utilise ce produit mes cheveux ont retrouver leur brillance ...merci beaucoup
197016367,J'aime bien le  damage eraser mais de temps en temps j'alterne pour pas,5.0,J'aime bien le  damage eraser mais de temps en temps j'alterne pour pas
197016437,"J'ai trouver que ce shamppoing sentait un peu moins bon que les autres de la gamme que j'ai essayer, mais c'est quand meme un bon shamppoing, je racheterais mais seulement en special (pas plein prix)",4.0,"J'ai trouver que ce shamppoing sentait un peu moins bon que les autres de la gamme que j'ai essayer, mais c'est quand meme un bon shamppoing, je racheterais mais seulement en special (pas plein prix)"
197016453,Bonjours je vous ¨¦crire pour vous dire que moi et toute ma.famille utilisons vos produit et nous adorons..j'aimerais bcp.recevoir des ¨¦chantillons pour pouvoir agrandir vos.peoduit,3.0,Bonjours je vous ¨¦crire pour vous dire que moi et toute ma.famille utilisons vos produit et nous adorons..j'aimerais bcp.recevoir des ¨¦chantillons pour pouvoir agrandir vos.peoduit
197016493,"Les cheveux ne sont pas plus brillant, je n'ai pas bcp aime !",3.0,"Les cheveux ne sont pas plus brillant, je n'ai pas bcp aime !"
197016508,"En plus de donner une belle texture ¨¤ mes cheveux, j'adore lodeur",5.0,"En plus de donner une belle texture ¨¤ mes cheveux, j'adore lodeur"
197016591,J'aime beaucoup ce produit parce qu'apr¨¨s l'avoir utilis¨¦ je sens que mes cheveux sont plus souples.,4.0,J'aime beaucoup ce produit parce qu'apr¨¨s l'avoir utilis¨¦ je sens que mes cheveux sont plus souples.
197016602,Mes cheveux sont tr¨¨s doux et tr¨¨s brillants avec les produits Sleek & Shine. Je les aime beaucoup. Mes cheveux ont tendance ¨¤ ¨ºtre '' grichous '' donc c'est des produits parfait pour moi.,5.0,Mes cheveux sont tr¨¨s doux et tr¨¨s brillants avec les produits Sleek & Shine. Je les aime beaucoup. Mes cheveux ont tendance ¨¤ ¨ºtre '' grichous '' donc c'est des produits parfait pour moi.
197016621,"Bonjour, je tiens a vous dire que j'adore vraiment beaucoup votre produit et tout les autres par le fait m¨ºme ;)  Je vous remercie de prendre soin de notre chevelure ainsi !!! Au plaisir de l'utiliser encore bien longtemps.",5.0,"Bonjour, je tiens a vous dire que j'adore vraiment beaucoup votre produit et tout les autres par le fait m¨ºme ;)  Je vous remercie de prendre soin de notre chevelure ainsi !!! Au plaisir de l'utiliser encore bien longtemps."
197016746,Ma fille ma fait tester vos produits et bien contente du r¨¦sultat. Je continue ¨¤ l'utiliser .,4.0,Ma fille ma fait tester vos produits et bien contente du r¨¦sultat. Je continue ¨¤ l'utiliser .
197016901,J'aime beaucoup les produits de garnier fructis ! C'est la marque de shampoing que j'ach¨¨te r¨¦guli¨¨rement :) Une bonne odeur ainsi qu'un bel effet !!,5.0,J'aime beaucoup les produits de garnier fructis ! C'est la marque de shampoing que j'ach¨¨te r¨¦guli¨¨rement :) Une bonne odeur ainsi qu'un bel effet !!
197016932,"Bon produits facile d'application, j'adore vos produits laisse les cheveux doux et soyeux aux toucher. Plusieurs choix disponible sans compter vos autres gammes de produits :)",5.0,"Bon produits facile d'application, j'adore vos produits laisse les cheveux doux et soyeux aux toucher. Plusieurs choix disponible sans compter vos autres gammes de produits :)"
197016951,Jaime beaucoup ce shampoing il sens bon il mousse bien ennplus detre bien efficace ! Merci,4.0,Jaime beaucoup ce shampoing il sens bon il mousse bien ennplus detre bien efficace ! Merci
197016987,"Garnier ce sont mes produits pr¨¦f¨¦r¨¦s, du shampoing aux produits coiffants. La teinture est de loin dans toutes les marques confondus celle qui fonctionne le mieux sur mes cheveux et je l'Adore. Et que dire de l'odeur, tout les produits sentent tellement bon ! Comme je ne crois pas ¨¤ la perfection et que je crois en l'Am¨¦lioration et la d¨¦couverte de nouveaux produits et proc¨¦d¨¦s, je ne peux accorder de note parfaite mais j'aurais donn¨¦ volontiers un beau 4 et demi si cela aurait ¨¦t¨¦ possible.",4.0,"Garnier ce sont mes produits pr¨¦f¨¦r¨¦s, du shampoing aux produits coiffants. La teinture est de loin dans toutes les marques confondus celle qui fonctionne le mieux sur mes cheveux et je l'Adore. Et que dire de l'odeur, tout les produits sentent tellement bon ! Comme je ne crois pas ¨¤ la perfection et que je crois en l'Am¨¦lioration et la d¨¦couverte de nouveaux produits et proc¨¦d¨¦s, je ne peux accorder de note parfaite mais j'aurais donn¨¦ volontiers un beau 4 et demi si cela aurait ¨¦t¨¦ possible."
197016993,J'ai bien aim¨¦ ce shampooing. Il fait briller mes cheveux comme jamais et j'adore ?a.,4.0,J'ai bien aim¨¦ ce shampooing. Il fait briller mes cheveux comme jamais et j'adore ?a.
197017085,Bon produit en tout points en general! Bonne odeur! J'en ach¨¨te surtout lorsque vos produits sont en sp¨¦cial!,4.0,Bon produit en tout points en general! Bonne odeur! J'en ach¨¨te surtout lorsque vos produits sont en sp¨¦cial!
197017268,"Super produit, j'adore vraiment. J'aimerais en essayer d'autre si vous pouvez m'envoyer des ¨¦chantillons ceci sera appr¨¦ciermerci",5.0,"Super produit, j'adore vraiment. J'aimerais en essayer d'autre si vous pouvez m'envoyer des ¨¦chantillons ceci sera appr¨¦ciermerci"
197017274,I love fructis! My hair always smells wonderful! Fructis is an affordable profuct that i buy regularly.,5.0,I love fructis! My hair always smells wonderful! Fructis is an affordable profuct that i buy regularly.
197017872,J'aime beaucoup le produit. Je le recommenderais a tous. Les cheveux sont vraiment doux et soyeux apres l'utilisation,4.0,J'aime beaucoup le produit. Je le recommenderais a tous. Les cheveux sont vraiment doux et soyeux apres l'utilisation
197017989,L'effet sur les cheveux asiatiques est durable et permet de briller toute la journ¨¦e sans frisottis et sans tracas!!,4.0,L'effet sur les cheveux asiatiques est durable et permet de briller toute la journ¨¦e sans frisottis et sans tracas!!
197018029,Produit tr¨¨s efficace. Je le recommande fortement ¨¤ tout le monde.  Je le recommande m¨ºme ¨¤ des personnes qui me complimente sur ma chevelure. Et j'en parle m¨ºme aux hommes.,4.0,Produit tr¨¨s efficace. Je le recommande fortement ¨¤ tout le monde.  Je le recommande m¨ºme ¨¤ des personnes qui me complimente sur ma chevelure. Et j'en parle m¨ºme aux hommes.
197018062,"Bonjour,      Tres bon produit texture et senteur agreable et je fus reellement ¨¦tonn¨¦e de sentir la diff¨¦rence cheveux doux et l,impression de cheveux comme neuf!!!!1",4.0,"Bonjour,      Tres bon produit texture et senteur agreable et je fus reellement ¨¦tonn¨¦e de sentir la diff¨¦rence cheveux doux et l,impression de cheveux comme neuf!!!!1"
197018082,j'adore quand mes cheveux sont doux au toucher et qu'ils ne se m¨ºlent pas facilement car j'ai les cheveux tr¨¨s ¨¦pais et j'aime aussi quand mes cheveux sentent bon et quand ils un aspect de sant¨¦ c'est ¨¤ dire quand le shampoing n'endommage pas la pointe de mes cheveux car je les lavent fr¨¦quemment .,4.0,j'adore quand mes cheveux sont doux au toucher et qu'ils ne se m¨ºlent pas facilement car j'ai les cheveux tr¨¨s ¨¦pais et j'aime aussi quand mes cheveux sentent bon et quand ils un aspect de sant¨¦ c'est ¨¤ dire quand le shampoing n'endommage pas la pointe de mes cheveux car je les lavent fr¨¦quemment .
197018105,tres bon qualit¨¦ prix  et bon produit et je le recommande a tout le monde,5.0,tres bon qualit¨¦ prix  et bon produit et je le recommande a tout le monde
197018168,"Sleek N, shine est vraiment efficace. Il donne du tonus et de la vigueur ¨¤ mes cheveux, tout en ¨¦liminant les frisotis. c'est un agr¨¦able moment de d¨¦tente pour moi.",5.0,"Sleek N, shine est vraiment efficace. Il donne du tonus et de la vigueur ¨¤ mes cheveux, tout en ¨¦liminant les frisotis. c'est un agr¨¦able moment de d¨¦tente pour moi."
197018354,"C'est un produit que je vous recommande, il est facile ¨¤ utiliser, il emp¨ºche de beaucoup les frisottis et de plus il laisse une odeur tr¨¨s agr¨¦able!",4.0,"C'est un produit que je vous recommande, il est facile ¨¤ utiliser, il emp¨ºche de beaucoup les frisottis et de plus il laisse une odeur tr¨¨s agr¨¦able!"
197018450,Excellent produit dans l'ensemble j'ai ¨¦t¨¦ agr¨¦ablement surpris de la merveilleuse odeur du produit mais aussi de la brillance de mes cheveux. Merci!,5.0,Excellent produit dans l'ensemble j'ai ¨¦t¨¦ agr¨¦ablement surpris de la merveilleuse odeur du produit mais aussi de la brillance de mes cheveux. Merci!
197018506,"Derni¨¨rement, j'ai fait l'essai de l'huile Oil Marvelous de Fructis.  J'ai bien aim¨¦ ce produit. Il laisse mes cheveux tr¨¨s lustr¨¦s et d'apparence sains. J'utilise souvent mon fer plat ce qui peut ab?mer mes cheveux mais avec l'utilisation de ce produit rien ne parait.  Je le recommande fortement.",5.0,"Derni¨¨rement, j'ai fait l'essai de l'huile Oil Marvelous de Fructis.  J'ai bien aim¨¦ ce produit. Il laisse mes cheveux tr¨¨s lustr¨¦s et d'apparence sains. J'utilise souvent mon fer plat ce qui peut ab?mer mes cheveux mais avec l'utilisation de ce produit rien ne parait.  Je le recommande fortement."
197018825,"J`ai re?u mes 2 bouteilles de Sleek & Shine  la semaine derni¨¨re et j`ai ¨¦t¨¦ agr¨¦ablement surprise  de voir que ces produits sont vraiment efficace apr¨¨s le premier lavage d¨¦j¨¤ je voyais un changement.  J`aime son odeur et il mousse beaucooup j`adore.  Avant je n`osais pas utilis¨¦ des produits dites pharmacie car j`ai les cheveux teindu il me fallait des produits plus dispendieux et pour cheveux color¨¦s et du sallon.  Mais aujourd`hui je crois que je peux me servir de celui-ci, merci ¨¤ Garnier Fructis j`attend mon coupon pour un autre produit qu`il me fera plaisir d`essayer.",4.0,"J`ai re?u mes 2 bouteilles de Sleek & Shine  la semaine derni¨¨re et j`ai ¨¦t¨¦ agr¨¦ablement surprise  de voir que ces produits sont vraiment efficace apr¨¨s le premier lavage d¨¦j¨¤ je voyais un changement.  J`aime son odeur et il mousse beaucooup j`adore.  Avant je n`osais pas utilis¨¦ des produits dites pharmacie car j`ai les cheveux teindu il me fallait des produits plus dispendieux et pour cheveux color¨¦s et du sallon.  Mais aujourd`hui je crois que je peux me servir de celui-ci, merci ¨¤ Garnier Fructis j`attend mon coupon pour un autre produit qu`il me fera plaisir d`essayer."
197019279,apr¨¨s avoir employ¨¦ ce produit mes cheveux sont tr¨¨s facile ¨¤ coiff¨¦s et sans r¨¦sidus collant,4.0,apr¨¨s avoir employ¨¦ ce produit mes cheveux sont tr¨¨s facile ¨¤ coiff¨¦s et sans r¨¦sidus collant
197019581,"Le shampoing a une texture un peu collante, mais au final il rend le cheveux tr¨¨s doux .",4.0,"Le shampoing a une texture un peu collante, mais au final il rend le cheveux tr¨¨s doux ."
197020262,"J,adore tous vos produits! Tout le monde s'en sert ¨¤ la maison. Je les trouve tr¨¨s doux !",5.0,"J,adore tous vos produits! Tout le monde s'en sert ¨¤ la maison. Je les trouve tr¨¨s doux !"
197020278,"J'aime beaucoup l'effet du produit dans mes cheveux mais je n'aime pas la texture huileuse que ?a donne dans les mains. Bonne odeur, il pourrait y avoir diff¨¦rentes fragrances.",4.0,"J'aime beaucoup l'effet du produit dans mes cheveux mais je n'aime pas la texture huileuse que ?a donne dans les mains. Bonne odeur, il pourrait y avoir diff¨¦rentes fragrances."
197020486,"Sleek and Shine, quel merveilleux produit. Mes cheveux n'ont jamais ¨¦t¨¦ aussi beaux et lisses.",5.0,"Sleek and Shine, quel merveilleux produit. Mes cheveux n'ont jamais ¨¦t¨¦ aussi beaux et lisses."
197020488,Je ne peux plus me passer de ce produit. Mes cheveux sont tellement beaux maintenant.,5.0,Je ne peux plus me passer de ce produit. Mes cheveux sont tellement beaux maintenant.
197020528,Wow j'ai bien aime se produit mais cheveux son doux au toucher et on une apparence beaucoup plus saine. Le parfum et doux et pas trop prononcer Je l'ai adorer Merci Fructis,5.0,Wow j'ai bien aime se produit mais cheveux son doux au toucher et on une apparence beaucoup plus saine. Le parfum et doux et pas trop prononcer Je l'ai adorer Merci Fructis
197049384,Mes cheveux brillent plus qu'auparavant.  Merci!,4.0,Mes cheveux brillent plus qu'auparavant.  Merci!
197049606,Excelent produit je le recommande avec plaisir.essayer le et vous serrez enchanter des resultats,5.0,Excelent produit je le recommande avec plaisir.essayer le et vous serrez enchanter des resultats
197049647,"Belle d¨¦couverte le shampoing sleek and shine, j'ai les cheveux grichou et je n'arribvais pas a me trouver un shampoing qui lisserai mes cheveux , maintenat j'ai trouver et j'adopte",5.0,"Belle d¨¦couverte le shampoing sleek and shine, j'ai les cheveux grichou et je n'arribvais pas a me trouver un shampoing qui lisserai mes cheveux , maintenat j'ai trouver et j'adopte"
197049865,C'est un tr¨¨s bon produit et j'aime bien le shampooing.,4.0,C'est un tr¨¨s bon produit et j'aime bien le shampooing.
197050071,J'ai les cheveux qui frisent facilement ¨¤ l'humidit¨¦ et le produit est peu efficace lorsqu'il pleut ou qu'il fait tr¨¨s chaud.,3.0,J'ai les cheveux qui frisent facilement ¨¤ l'humidit¨¦ et le produit est peu efficace lorsqu'il pleut ou qu'il fait tr¨¨s chaud.
197050720,"Je suis au soleil regulierement et j'ai trouver que ce produit donnait a mes cheveux de la brillance et facilite de les garder lisse et extremement doux. J'ai beaucoup aimer, je recommande fortement a n'importe quelle personne qui a les cheveux terne et besoin de soin specifique. Merci",4.0,"Je suis au soleil regulierement et j'ai trouver que ce produit donnait a mes cheveux de la brillance et facilite de les garder lisse et extremement doux. J'ai beaucoup aimer, je recommande fortement a n'importe quelle personne qui a les cheveux terne et besoin de soin specifique. Merci"
197050809,"DGKH FSKEGHEKHNHDKJEGFKHDHGKSHGHHAswhdshfv,abd,jhwehdvhksbdljsahnd",5.0,"DGKH FSKEGHEKHNHDKJEGFKHDHGKSHGHHAswhdshfv,abd,jhwehdvhksbdljsahnd"
197050812,J ai bien aim¨¦e ce produit il rend mes cheveux tellement doux sinon mes cheveux reste sec j aime bien la senteur et j adore merci,4.0,J ai bien aim¨¦e ce produit il rend mes cheveux tellement doux sinon mes cheveux reste sec j aime bien la senteur et j adore merci
197051168,"Lors de l achat de ce produit,ca ¨¦t¨¦ un pur hasard,je ne le connaissais pas.J ai ¨¦t¨¦ agr¨¦ablement surprise .Premi¨¨rement,les explications que l on peut lire sur la bouteille sont tr¨¨s claires,selon nos besoins.A l application,l odeur ,ainsi que la mousse sont agr¨¦ables.Les cheveux sont brillants et se placent facilement.En r¨¦sum¨¦,je vais le reprendre.",4.0,"Lors de l achat de ce produit,ca ¨¦t¨¦ un pur hasard,je ne le connaissais pas.J ai ¨¦t¨¦ agr¨¦ablement surprise .Premi¨¨rement,les explications que l on peut lire sur la bouteille sont tr¨¨s claires,selon nos besoins.A l application,l odeur ,ainsi que la mousse sont agr¨¦ables.Les cheveux sont brillants et se placent facilement.En r¨¦sum¨¦,je vais le reprendre."
197051170,vos produit son fabuleux ! Ma famille et moi les adorons . nos cheveux son soyeux et lisse grace a vos produit.,5.0,vos produit son fabuleux ! Ma famille et moi les adorons . nos cheveux son soyeux et lisse grace a vos produit.
197051191,"J'ach¨¨te r¨¦guli¨¨rement ces produits et je les aime.... si en plus, je peux me les procurer avec un coupon que dire de mieux..... Merci beaucoup!",4.0,"J'ach¨¨te r¨¦guli¨¨rement ces produits et je les aime.... si en plus, je peux me les procurer avec un coupon que dire de mieux..... Merci beaucoup!"
197051206,j'aime qu.il laisse mes cheveux doux en plus de sentir bon,5.0,j'aime qu.il laisse mes cheveux doux en plus de sentir bon
197051216,"Le shampoing et le revitalisant Sleek and Shine de Garnier fructis fait des cheveux doux, soyeux et brillants.",4.0,"Le shampoing et le revitalisant Sleek and Shine de Garnier fructis fait des cheveux doux, soyeux et brillants."
197051217,J'aime bien le produit l'odeur est agr¨¦able il mousse beaucoup et le parfum reste longtemps,3.0,J'aime bien le produit l'odeur est agr¨¦able il mousse beaucoup et le parfum reste longtemps
196966851,"J'ai ador¨¦ mon premier shampoing avec le Garnier Fructis Works Grow Strong ! Que ca sent bon et du m¨ºme coup, il est super bon pour mes cheveux ! Je les trouve effectivement l'air plus fort et plus sain ! Merci Garnier pour vos produits de qualit¨¦, c'est appr¨¦ci¨¦, sachez-le !",5.0,"J'ai ador¨¦ mon premier shampoing avec le Garnier Fructis Works Grow Strong ! Que ca sent bon et du m¨ºme coup, il est super bon pour mes cheveux ! Je les trouve effectivement l'air plus fort et plus sain ! Merci Garnier pour vos produits de qualit¨¦, c'est appr¨¦ci¨¦, sachez-le !"
196966855,Le produit sent bon et donne du volume. Les cheveux restent doux et faciles ¨¤ d¨¦m¨ºler.,4.0,Le produit sent bon et donne du volume. Les cheveux restent doux et faciles ¨¤ d¨¦m¨ºler.
196966908,"Good quality a must have product, love it, my hair alive again and feels great, must have for day to day use  as a good product",5.0,"Good quality a must have product, love it, my hair alive again and feels great, must have for day to day use  as a good product"
196967524,donne une belle texture a mes cheveux. Ils ont l'air plus ¨¦pais. Ils sont soyeux et brillant.,4.0,donne une belle texture a mes cheveux. Ils ont l'air plus ¨¦pais. Ils sont soyeux et brillant.
196967566,"Bonjourvos produits sont tous formidable, merci pour les bons produits que vous vendez",5.0,"Bonjourvos produits sont tous formidable, merci pour les bons produits que vous vendez"
196967624,"cest la premiere fois que jachetais vos produits, et je suis tres satisfaite,   je les ai vraiment adopt¨¦...ils sentent tres bons  en plus",4.0,"cest la premiere fois que jachetais vos produits, et je suis tres satisfaite,   je les ai vraiment adopt¨¦...ils sentent tres bons  en plus"
196967636,"J'ai essay¨¦ le shampoing full & plush et j'ai ador¨¦.  Premi¨¨rement, j'aime beaucoup la senteur juste assez parfum¨¦e. Ce que je pr¨¦f¨¨re de ce produit,  c'est qu'il d¨¦finit bien mes boucles.  Mes cheveux semblent plus ¨¦pais.",5.0,"J'ai essay¨¦ le shampoing full & plush et j'ai ador¨¦.  Premi¨¨rement, j'aime beaucoup la senteur juste assez parfum¨¦e. Ce que je pr¨¦f¨¨re de ce produit,  c'est qu'il d¨¦finit bien mes boucles.  Mes cheveux semblent plus ¨¦pais."
196967639,"Je n'ai pas aim¨¦ en g¨¦n¨¦ral. Il laisse ¨¦galement une genre de cire sur le cheveu, et le volume n'¨¦tait pas au rendez-vous",2.0,"Je n'ai pas aim¨¦ en g¨¦n¨¦ral. Il laisse ¨¦galement une genre de cire sur le cheveu, et le volume n'¨¦tait pas au rendez-vous"
196967678,Personnelement fructis est MA marque preferer je lai adore. Jai rien a dire de negatif. Continuez votre merveilleux travail,5.0,Personnelement fructis est MA marque preferer je lai adore. Jai rien a dire de negatif. Continuez votre merveilleux travail
196967726,Je pense que le shampoing Garnier sent bon et qu'il est efficace.,4.0,Je pense que le shampoing Garnier sent bon et qu'il est efficace.
196967760,Mes cheveux sont naturellement plats et le Full & Plush de Garnier leur donne le volume tant recherch¨¦.,4.0,Mes cheveux sont naturellement plats et le Full & Plush de Garnier leur donne le volume tant recherch¨¦.
196967774,Bonsoir merxi merxi pour vos produit je les aime tellement,5.0,Bonsoir merxi merxi pour vos produit je les aime tellement
196967794,J'adore ce shampooings.  Il me fait toujours des cheveux doux et facile a d¨¦m¨ºler.  Sa sens bon et c'est  un shampooing tr¨¨s abordable . Merci,4.0,J'adore ce shampooings.  Il me fait toujours des cheveux doux et facile a d¨¦m¨ºler.  Sa sens bon et c'est  un shampooing tr¨¨s abordable . Merci
196967857,?a aide beaucoup mes cheveux a avoir plus de volume!,5.0,?a aide beaucoup mes cheveux a avoir plus de volume!
196967881,Il laisse mes cheveux soyeux j'adore et les odeurs sont vraiment supers,5.0,Il laisse mes cheveux soyeux j'adore et les odeurs sont vraiment supers
196967910,La senteur du produit! ?a sent bon et longtemps ! Facile ¨¤ trouver et ¨¤ un prix tellement abordable! J'adore!,5.0,La senteur du produit! ?a sent bon et longtemps ! Facile ¨¤ trouver et ¨¤ un prix tellement abordable! J'adore!
196967947,Jai ador¨¦. Il sent bon et donne du volume a mes cheveux. Je le recommande sans hesiter. Ne laisse aucun residu et donne un look volumisant toute la journee.,4.0,Jai ador¨¦. Il sent bon et donne du volume a mes cheveux. Je le recommande sans hesiter. Ne laisse aucun residu et donne un look volumisant toute la journee.
196967955,Super produits ! Nous avons adorer et nous le recommandons ! Bonne odeur,4.0,Super produits ! Nous avons adorer et nous le recommandons ! Bonne odeur
196967968,Ma fille et moi on adore ce produit. Tres doux pour les cheveux et bon parfum,5.0,Ma fille et moi on adore ce produit. Tres doux pour les cheveux et bon parfum
196967984,"Je trouve que le produit est bien con?us et j'adore l'odeur. Il rends mes cheveux doux soyeux et agr¨¦able ¨¤ regarder. Si j'aurai le choix, je prenderai encore a ce produit. Par contre, je trouve qu'il laisse les cheveux gras et qu'il est tr¨¨s dure ¨¤ rincer comme il faut. Le prix n'est pas trop cher non plus lorsqu'il tombe en sp¨¦cial donc je l'ach¨¨te r¨¦guli¨¨rement. De plus, j'aimerai obtenir un coupon comme votre annonce pour pouvoir l'utiliser encore merci beaucoup et j'aimerai essayer autre gamme de produit aussi.",4.0,"Je trouve que le produit est bien con?us et j'adore l'odeur. Il rends mes cheveux doux soyeux et agr¨¦able ¨¤ regarder. Si j'aurai le choix, je prenderai encore a ce produit. Par contre, je trouve qu'il laisse les cheveux gras et qu'il est tr¨¨s dure ¨¤ rincer comme il faut. Le prix n'est pas trop cher non plus lorsqu'il tombe en sp¨¦cial donc je l'ach¨¨te r¨¦guli¨¨rement. De plus, j'aimerai obtenir un coupon comme votre annonce pour pouvoir l'utiliser encore merci beaucoup et j'aimerai essayer autre gamme de produit aussi."
196967987,"Bonjour a vous, j'utilise le full & push depuis quelques semaines et je l'aime beaucoup, j'aimerais aussi essayer le grow strong parce que mes cheveus ne sont pas ¨¦pais, Merci",4.0,"Bonjour a vous, j'utilise le full & push depuis quelques semaines et je l'aime beaucoup, j'aimerais aussi essayer le grow strong parce que mes cheveus ne sont pas ¨¦pais, Merci"
196967991,Ma fille et moi n'utilisons que ce produit depuis que nous l'avons d¨¦couvert l'an dernier. Nous recommandons!!!,5.0,Ma fille et moi n'utilisons que ce produit depuis que nous l'avons d¨¦couvert l'an dernier. Nous recommandons!!!
196967998,"Avec l'?ge, mes cheveux perdent de leur ¨¦clat. J'ai besoin d'un shampoing pour contrer cet effet !",3.0,"Avec l'?ge, mes cheveux perdent de leur ¨¦clat. J'ai besoin d'un shampoing pour contrer cet effet !"
196968013,j'aime bien vos produits et aimeras en essayer encore et encore,4.0,j'aime bien vos produits et aimeras en essayer encore et encore
196968016,"Tout simplement merveilleux !  L'essayer, c'est l'adopter !",5.0,"Tout simplement merveilleux !  L'essayer, c'est l'adopter !"
196968052,"Bonjour a tous, J'adore ce merveilleux produit! Il me permet de me sentir belle et bien dans ma peau! Le rapport qualit¨¦ - prix est excellent. Tous les produits de fructis sont g¨¦niaux! Je suis tr¨¨s heureuse d'avoir connu ces produits et je continuerai certainement de les utiliser! Merci Fructis pour la belle gamme de produits offerts!",5.0,"Bonjour a tous, J'adore ce merveilleux produit! Il me permet de me sentir belle et bien dans ma peau! Le rapport qualit¨¦ - prix est excellent. Tous les produits de fructis sont g¨¦niaux! Je suis tr¨¨s heureuse d'avoir connu ces produits et je continuerai certainement de les utiliser! Merci Fructis pour la belle gamme de produits offerts!"
196968092,"J'aime beaucoup l'odeur de ce shampoing! Il lave tr¨¨s bien,  mes cheveux sont soyeux et volumineux!  Pour la rapport qualit¨¦ prix c'est un incontournable! La gamme repond bien au besoin de la population!  Je le conseil a tous! En plus vous offrez.des coupons rabais ce qui me plait fortement!",5.0,"J'aime beaucoup l'odeur de ce shampoing! Il lave tr¨¨s bien,  mes cheveux sont soyeux et volumineux!  Pour la rapport qualit¨¦ prix c'est un incontournable! La gamme repond bien au besoin de la population!  Je le conseil a tous! En plus vous offrez.des coupons rabais ce qui me plait fortement!"
196968104,J'ai achet¨¦ votre produit car il m'a ¨¦t¨¦ recommand¨¦ par une amie. Elle m'a dit que c'¨¦tait un tr¨¨s bon produit et c'est vrai. Je le recommande ¨¤ mon tour.,5.0,J'ai achet¨¦ votre produit car il m'a ¨¦t¨¦ recommand¨¦ par une amie. Elle m'a dit que c'¨¦tait un tr¨¨s bon produit et c'est vrai. Je le recommande ¨¤ mon tour.
196968133,Se sont de bon produit qui rende mes cheveux beau. Sa sens toujour bon est efficace,3.0,Se sont de bon produit qui rende mes cheveux beau. Sa sens toujour bon est efficace
196968149,Je l'adore tout simplement.Mes cheveux sont plus sain que jamais,4.0,Je l'adore tout simplement.Mes cheveux sont plus sain que jamais
196968182,"J'adore vos produits. Ils sont efficaces, ils sentent tr¨¨s bon.",4.0,"J'adore vos produits. Ils sont efficaces, ils sentent tr¨¨s bon."
196968237,J'adore vos produit j'utilise beaucoup et ma famille aussi !! Je le recommande ¨¤ tout le monde,5.0,J'adore vos produit j'utilise beaucoup et ma famille aussi !! Je le recommande ¨¤ tout le monde
